pago_id,monto,fecha,uid
2501,5000,2021-04-06,134
2502,5000,2021-04-07,134
2503,5000,2021-04-08,134
2504,5000,2021-04-09,134
2505,5000,2021-04-10,134
2506,5000,2021-04-11,134
2507,5000,2021-04-12,134
2508,5000,2021-05-31,134
2509,5000,2021-06-30,134
2510,5000,2021-07-30,134
2511,5000,2021-08-30,134
2512,5000,2021-09-30,134
2513,5000,2021-10-30,134
2514,5000,2021-11-30,134
2515,5000,2021-12-30,134
2516,3000,2020-05-28,134
2517,3000,2020-06-28,134
2518,3000,2020-07-28,134
2519,3000,2020-08-28,134
2520,3000,2020-09-28,134
2521,3000,2020-10-28,134
2522,3000,2020-11-28,134
2523,3000,2020-12-28,134
2524,3000,2021-01-28,134
2525,3000,2021-02-28,134
2526,7500,2021-10-07,134
2527,7500,2021-10-08,134
2528,7500,2021-10-09,134
2529,7500,2021-10-10,134
2530,7500,2021-10-11,134
2531,7500,2021-10-12,134
2532,4000,2020-11-26,134
2533,4000,2020-12-26,134
2534,4000,2021-01-26,134
2535,4000,2021-02-26,134
2536,4000,2021-03-26,134
2537,9500,2021-07-05,134
2538,9500,2021-07-06,134
2539,9500,2021-07-07,134
2540,9500,2021-07-08,134
2541,9500,2021-07-09,134
2542,9500,2021-07-10,134
2543,9500,2021-07-11,134
2544,9500,2021-07-12,134
2545,9500,2020-10-31,134
2546,9500,2020-11-30,134
2547,9500,2020-12-30,134
2548,9500,2021-01-30,134
2549,9500,2021-02-28,134
2550,9500,2021-03-28,134
2551,9500,2021-04-28,134
2552,9500,2021-05-28,134
2553,9500,2021-06-28,134
2554,9500,2021-07-28,134
2555,9500,2021-08-28,134
2556,9500,2021-09-28,134
2557,9500,2021-10-28,134
2558,9500,2021-11-28,134
2559,9500,2021-12-28,134
2560,9500,2021-10-16,131
2561,9500,2021-11-16,131
2562,9500,2021-12-16,131
2563,5000,2021-09-18,131
2564,5000,2021-10-18,131
2565,5000,2021-11-18,131
2566,5000,2021-12-18,131
2567,4000,2021-07-12,131
2568,9500,2021-11-02,131
2569,9500,2021-11-03,131
2570,9500,2021-11-04,131
2571,9500,2021-11-05,131
2572,9500,2021-11-06,131
2573,9500,2021-11-07,131
2574,9500,2021-11-08,131
2575,9500,2021-11-09,131
2576,9500,2021-11-10,131
2577,9500,2021-11-11,131
2578,9500,2021-11-12,131
2579,6500,2021-06-23,131
2580,6500,2021-07-23,131
2581,6500,2021-08-23,131
2582,6500,2021-09-23,131
2583,6500,2021-10-23,131
2584,6500,2021-11-23,131
2585,6500,2021-12-23,131
2586,5000,2021-01-19,86
2587,5000,2021-02-19,86
2588,5000,2021-03-19,86
2589,5000,2021-04-19,86
2590,5000,2021-05-19,86
2591,5000,2021-06-19,86
2592,5000,2021-07-19,86
2593,5000,2021-08-19,86
2594,5000,2021-09-19,86
2595,5000,2021-10-19,86
2596,5000,2021-11-19,86
2597,5000,2021-12-19,86
2598,8500,2021-05-18,86
2599,8500,2021-06-18,86
2600,8500,2021-07-18,86
2601,8500,2021-08-18,86
2602,8500,2021-09-18,86
2603,8500,2021-10-18,86
2604,8500,2021-11-18,86
2605,8500,2021-12-18,86
2606,6500,2020-10-06,86
2607,6500,2020-10-07,86
2608,6500,2020-10-08,86
2609,6500,2020-10-09,86
2610,6500,2020-10-10,86
2611,6500,2020-10-11,86
2612,6500,2020-10-12,86
2613,6500,2021-10-01,86
2614,6500,2021-10-02,86
2615,6500,2021-10-03,86
2616,6500,2021-10-04,86
2617,6500,2021-10-05,86
2618,6500,2021-10-06,86
2619,6500,2021-10-07,86
2620,6500,2021-10-08,86
2621,6500,2021-10-09,86
2622,6500,2021-10-10,86
2623,6500,2021-10-11,86
2624,6500,2021-10-12,86
2625,7000,2020-05-15,12
2626,7000,2020-06-15,12
2627,7000,2020-07-15,12
2628,7000,2020-08-15,12
2629,7000,2020-09-15,12
2630,7000,2020-10-15,12
2631,7000,2020-11-15,12
2632,7000,2020-12-15,12
2633,7000,2021-01-15,12
2634,7000,2021-02-15,12
2635,7000,2021-03-15,12
2636,7000,2021-04-15,12
2637,7000,2021-05-15,12
2638,7000,2021-06-15,12
2639,7000,2021-07-15,12
2640,7000,2021-08-15,12
2641,7000,2021-09-15,12
2642,7000,2021-10-15,12
2643,7000,2021-11-15,12
2644,7000,2021-12-15,12
2645,4000,2020-05-17,12
2646,4000,2020-06-17,12
2647,4000,2020-07-17,12
2648,4000,2020-08-17,12
2649,4000,2020-09-17,12
2650,4000,2020-10-17,12
2651,4000,2020-11-17,12
2652,4000,2020-12-17,12
2653,4000,2021-01-17,12
2654,4000,2021-02-17,12
2655,4000,2021-03-17,12
2656,4000,2021-04-17,12
2657,4000,2021-05-17,12
2658,4000,2021-06-17,12
2659,8000,2021-03-03,139
2660,8000,2021-03-04,139
2661,8000,2021-03-05,139
2662,8000,2021-03-06,139
2663,8000,2021-03-07,139
2664,8000,2021-03-08,139
2665,8000,2021-03-09,139
2666,8000,2021-03-10,139
2667,8000,2021-03-11,139
2668,8000,2021-03-12,139
2669,4000,2021-10-03,139
2670,4000,2021-10-04,139
2671,4000,2021-10-05,139
2672,4000,2021-10-06,139
2673,4000,2021-10-07,139
2674,4000,2021-10-08,139
2675,4000,2021-10-09,139
2676,4000,2021-10-10,139
2677,4000,2021-10-11,139
2678,4000,2021-10-12,139
2679,4500,2021-01-04,139
2680,4500,2021-01-05,139
2681,4500,2021-01-06,139
2682,4500,2021-01-07,139
2683,4500,2021-01-08,139
2684,4500,2021-01-09,139
2685,4500,2021-01-10,139
2686,4500,2021-01-11,139
2687,4500,2021-01-12,139
2688,5000,2020-05-13,139
2689,5000,2020-06-13,139
2690,5000,2020-07-13,139
2691,5000,2020-08-13,139
2692,5000,2020-09-13,139
2693,5000,2020-10-13,139
2694,5000,2020-11-13,139
2695,5000,2020-12-13,139
2696,5000,2021-01-13,139
2697,5000,2021-02-13,139
2698,5000,2021-03-13,139
2699,5000,2021-04-13,139
2700,5000,2021-05-13,139
2701,5000,2021-06-13,139
2702,5000,2021-07-13,139
2703,5000,2021-08-13,139
2704,5000,2021-09-13,139
2705,5000,2021-10-13,139
2706,5000,2021-11-13,139
2707,5000,2021-12-13,139
2708,5000,2020-09-23,80
2709,5000,2020-10-23,80
2710,5000,2020-11-23,80
2711,5000,2020-12-23,80
2712,5000,2021-01-23,80
2713,5000,2021-02-23,80
2714,8000,2021-05-31,80
2715,8000,2021-06-30,80
2716,8000,2021-07-30,80
2717,8000,2021-08-30,80
2718,8000,2021-09-30,80
2719,8000,2021-10-30,80
2720,8000,2021-11-30,80
2721,8000,2021-12-30,80
2722,9500,2020-11-12,80
2723,9500,2021-11-01,80
2724,9500,2021-11-02,80
2725,9500,2021-11-03,80
2726,9500,2021-11-04,80
2727,9500,2021-11-05,80
2728,9500,2021-11-06,80
2729,9500,2021-11-07,80
2730,9500,2021-11-08,80
2731,9500,2021-11-09,80
2732,9500,2021-11-10,80
2733,9500,2021-11-11,80
2734,9500,2021-11-12,80
2735,4000,2021-03-14,80
2736,4000,2021-04-14,80
2737,4000,2021-05-14,80
2738,4000,2021-06-14,80
2739,4000,2021-07-14,80
2740,4000,2021-08-14,80
2741,4000,2021-09-14,80
2742,4000,2021-10-14,80
2743,4000,2021-11-14,80
2744,4000,2021-12-14,80
2745,7000,2021-07-31,80
2746,7000,2021-08-31,80
2747,7000,2021-09-30,80
2748,7000,2021-10-30,80
2749,7000,2021-11-30,80
2750,7000,2021-12-30,80
2751,9500,2020-08-16,80
2752,9500,2020-09-16,80
2753,9500,2020-10-16,80
2754,9500,2020-11-16,80
2755,9500,2020-12-16,80
2756,9500,2021-01-16,80
2757,9500,2021-02-16,80
2758,9500,2021-03-16,80
2759,9500,2021-04-16,80
2760,9500,2021-05-16,80
2761,9500,2021-06-16,80
2762,9500,2021-07-16,80
2763,9500,2021-08-16,80
2764,9500,2021-09-16,80
2765,9500,2021-10-16,80
2766,9500,2021-11-16,80
2767,9500,2021-12-16,80
2768,3000,2020-07-28,80
2769,3000,2020-08-28,80
2770,3000,2020-09-28,80
2771,3000,2020-10-28,80
2772,3000,2020-11-28,80
2773,3000,2020-12-28,80
2774,3000,2021-01-28,80
2775,3000,2021-02-28,80
2776,3000,2021-03-28,80
2777,3000,2021-04-28,80
2778,3000,2021-05-28,80
2779,3000,2021-06-28,80
2780,3000,2021-07-28,80
2781,3000,2021-08-28,80
2782,3000,2021-09-28,80
2783,3000,2021-10-28,80
2784,3000,2021-11-28,80
2785,3000,2021-12-28,80
2786,6500,2021-07-07,80
2787,6500,2021-07-08,80
2788,4000,2020-09-19,10
2789,4000,2020-10-19,10
2790,4000,2020-11-19,10
2791,4000,2020-12-19,10
2792,4000,2021-01-19,10
2793,4000,2021-02-19,10
2794,4000,2021-03-19,10
2795,6500,2020-05-18,10
2796,6500,2020-06-18,10
2797,6500,2020-07-18,10
2798,6500,2020-08-18,10
2799,6500,2020-09-18,10
2800,6500,2020-10-18,10
2801,6500,2020-11-18,10
2802,6500,2020-12-18,10
2803,6500,2021-01-18,10
2804,6500,2021-02-18,10
2805,6500,2021-03-18,10
2806,6500,2021-04-18,10
2807,6500,2021-05-18,10
2808,6500,2021-06-18,10
2809,6500,2021-07-18,10
2810,6500,2021-08-18,10
2811,6500,2021-09-18,10
2812,6500,2021-10-18,10
2813,6500,2021-11-18,10
2814,6500,2021-12-18,10
2815,5000,2020-10-25,10
2816,5000,2020-11-25,10
2817,5000,2020-12-25,10
2818,5000,2021-01-25,10
2819,5000,2021-02-25,10
2820,5000,2021-03-25,10
2821,5000,2021-04-25,10
2822,5000,2021-05-25,10
2823,5000,2021-06-25,10
2824,5000,2021-07-25,10
2825,5000,2021-08-25,10
2826,5000,2021-09-25,10
2827,5000,2021-10-25,10
2828,5000,2021-11-25,10
2829,5000,2021-12-25,10
2830,5000,2021-06-28,119
2831,5000,2021-07-28,119
2832,5000,2021-08-28,119
2833,5000,2021-09-28,119
2834,5000,2021-10-28,119
2835,5000,2021-11-28,119
2836,5000,2021-12-28,119
2837,4000,2021-01-11,119
2838,4000,2021-01-12,119
2839,8000,2021-06-12,119
2840,3500,2021-04-08,119
2841,3500,2021-04-09,119
2842,3500,2021-04-10,119
2843,3500,2021-04-11,119
2844,3500,2021-04-12,119
2845,5000,2020-02-10,30
2846,5000,2020-02-11,30
2847,5000,2020-02-12,30
2848,5000,2021-02-01,30
2849,5000,2021-02-02,30
2850,5000,2021-02-03,30
2851,5000,2021-02-04,30
2852,5000,2021-02-05,30
2853,5000,2021-02-06,30
2854,5500,2021-01-27,30
2855,5500,2021-02-27,30
2856,5500,2021-03-27,30
2857,5500,2021-04-27,30
2858,5500,2021-05-27,30
2859,5500,2021-06-27,30
2860,5500,2021-07-27,30
2861,5500,2021-08-27,30
2862,5500,2021-09-27,30
2863,5500,2021-10-27,30
2864,5500,2021-11-27,30
2865,4000,2020-07-06,30
2866,4000,2020-07-07,30
2867,4000,2020-07-08,30
2868,4000,2020-07-09,30
2869,4000,2020-07-10,30
2870,4000,2020-07-11,30
2871,4000,2020-07-12,30
2872,4000,2021-07-01,30
2873,4000,2021-07-02,30
2874,4000,2021-07-03,30
2875,4000,2020-11-23,147
2876,4000,2020-12-23,147
2877,4000,2021-01-23,147
2878,4000,2021-02-23,147
2879,4000,2021-03-23,147
2880,4000,2021-04-23,147
2881,4000,2021-05-23,147
2882,4000,2021-06-23,147
2883,4000,2021-07-23,147
2884,4000,2021-08-23,147
2885,6500,2020-09-13,45
2886,6500,2020-10-13,45
2887,6500,2020-11-13,45
2888,6500,2020-12-13,45
2889,6500,2021-01-13,45
2890,6500,2021-02-13,45
2891,6500,2021-03-13,45
2892,6500,2021-04-13,45
2893,6500,2021-05-13,45
2894,6500,2021-06-13,45
2895,6500,2021-07-13,45
2896,6500,2021-08-13,45
2897,6500,2021-09-13,45
2898,6500,2021-10-13,45
2899,6500,2021-11-13,45
2900,6500,2021-12-13,45
2901,4500,2021-06-25,45
2902,4500,2021-07-25,45
2903,4500,2021-08-25,45
2904,4500,2021-09-25,45
2905,4500,2021-10-25,45
2906,6500,2021-08-08,45
2907,6500,2021-08-09,45
2908,6500,2021-08-10,45
2909,6500,2021-08-11,45
2910,6500,2021-08-12,45
2911,8000,2021-05-24,69
2912,8000,2021-06-24,69
2913,8000,2021-07-24,69
2914,8000,2021-08-24,69
2915,8000,2021-09-24,69
2916,8000,2021-10-24,69
2917,8000,2021-11-24,69
2918,8000,2021-12-24,69
2919,4000,2020-08-26,144
2920,4000,2020-09-26,144
2921,4000,2020-10-26,144
2922,4000,2020-11-26,144
2923,4000,2020-12-26,144
2924,4000,2021-01-26,144
2925,4000,2021-02-26,144
2926,4000,2021-03-26,144
2927,4000,2021-04-26,144
2928,4000,2021-05-26,144
2929,4000,2021-06-26,144
2930,4000,2021-07-26,144
2931,4000,2021-08-26,144
2932,4000,2021-09-26,144
2933,4000,2021-10-26,144
2934,4000,2021-11-26,144
2935,4000,2021-12-26,144
2936,4500,2020-01-08,144
2937,4500,2020-01-09,144
2938,4500,2020-01-10,144
2939,4500,2020-01-11,144
2940,4500,2020-01-12,144
2941,4500,2021-01-01,144
2942,5500,2020-07-28,144
2943,5500,2020-08-28,144
2944,5500,2020-09-28,144
2945,5500,2020-10-28,144
2946,5500,2020-11-28,144
2947,5500,2020-12-28,144
2948,5500,2021-01-28,144
2949,5500,2021-02-28,144
2950,5500,2021-03-28,144
2951,5500,2021-04-28,144
2952,5500,2021-05-28,144
2953,5500,2021-06-28,144
2954,5500,2021-07-28,144
2955,5500,2021-08-28,144
2956,5500,2021-09-28,144
2957,5500,2021-10-28,144
2958,5500,2021-11-28,144
2959,5500,2021-12-28,144
2960,4500,2020-07-19,46
2961,4500,2020-08-19,46
2962,4500,2020-09-19,46
2963,4500,2020-10-19,46
2964,4500,2020-11-19,46
2965,4500,2020-12-19,46
2966,4500,2021-01-19,46
2967,4500,2021-02-19,46
2968,4500,2021-03-19,46
2969,4500,2021-04-19,46
2970,4500,2021-05-19,46
2971,4500,2021-06-19,46
2972,4500,2021-07-19,46
2973,4500,2021-08-19,46
2974,4500,2021-09-19,46
2975,4500,2021-10-19,46
2976,4500,2021-11-19,46
2977,4500,2021-12-19,46
2978,5000,2021-01-19,46
2979,5000,2021-02-19,46
2980,5000,2021-03-19,46
2981,5000,2021-04-19,46
2982,5000,2021-05-19,46
2983,5000,2021-06-19,46
2984,5000,2021-07-19,46
2985,5000,2021-08-19,46
2986,5000,2021-09-19,46
2987,5000,2021-10-19,46
2988,5000,2021-11-19,46
2989,5000,2021-12-19,46
2990,3500,2020-07-26,46
2991,3500,2020-08-26,46
2992,3500,2020-09-26,46
2993,3500,2020-10-26,46
2994,3500,2020-11-26,46
2995,3500,2020-12-26,46
2996,3500,2021-01-26,46
2997,3500,2021-02-26,46
2998,3500,2021-03-26,46
2999,3500,2021-04-26,46
3000,5000,2021-10-03,46
3001,5000,2021-10-04,46
3002,5000,2021-10-05,46
3003,5000,2021-10-06,46
3004,5000,2021-10-07,46
3005,5000,2021-10-08,46
3006,5000,2021-10-09,46
3007,5000,2021-10-10,46
3008,5000,2021-10-11,46
3009,5000,2021-10-12,46
3010,8500,2021-01-04,44
3011,8500,2021-01-05,44
3012,6500,2021-09-06,44
3013,6500,2021-09-07,44
3014,6500,2021-09-08,44
3015,6500,2021-09-09,44
3016,6500,2021-09-10,44
3017,6500,2021-09-11,44
3018,6500,2021-09-12,44
3019,5500,2021-11-17,44
3020,5500,2021-12-17,44
3021,5000,2021-04-22,44
3022,5000,2021-05-22,44
3023,5000,2021-06-22,44
3024,5000,2021-07-22,44
3025,5000,2021-08-22,44
3026,5000,2021-09-22,44
3027,5000,2021-10-22,44
3028,5000,2021-11-22,44
3029,5000,2021-12-22,44
3030,6500,2021-07-11,44
3031,6500,2021-07-12,44
3032,5000,2021-01-13,98
3033,5000,2021-02-13,98
3034,5000,2021-03-13,98
3035,5000,2021-04-13,98
3036,5000,2021-05-13,98
3037,5000,2021-06-13,98
3038,5000,2021-07-13,98
3039,5000,2021-08-13,98
3040,5000,2021-09-13,98
3041,5000,2021-10-13,98
3042,5000,2021-11-13,98
3043,5000,2021-12-13,98
3044,6500,2021-06-18,98
3045,6500,2021-07-18,98
3046,6500,2021-08-18,98
3047,6500,2021-09-18,98
3048,6500,2021-10-18,98
3049,6500,2021-11-18,98
3050,6500,2021-12-18,98
3051,7500,2021-06-29,98
3052,7500,2021-07-29,98
3053,7500,2021-08-29,98
3054,7500,2021-09-29,98
3055,7500,2021-10-29,98
3056,7500,2021-11-29,98
3057,7500,2021-12-29,98
3058,4000,2021-03-10,98
3059,4000,2021-03-11,98
3060,4000,2021-03-12,98
3061,5000,2021-10-24,138
3062,5000,2021-11-24,138
3063,5000,2021-12-24,138
3064,8500,2021-11-23,138
3065,8500,2021-12-23,138
3066,6500,2020-08-13,138
3067,6500,2020-09-13,138
3068,6500,2020-10-13,138
3069,6500,2020-11-13,138
3070,6500,2020-12-13,138
3071,6500,2021-01-13,138
3072,6500,2021-02-13,138
3073,6500,2021-03-13,138
3074,6500,2021-04-13,138
3075,6500,2020-07-24,113
3076,6500,2020-08-24,113
3077,6500,2020-09-24,113
3078,6500,2020-10-24,113
3079,6500,2020-11-24,113
3080,6500,2020-12-24,113
3081,6500,2021-01-24,113
3082,6500,2021-02-24,113
3083,6500,2021-03-24,113
3084,6500,2021-04-24,113
3085,6500,2021-05-24,113
3086,6500,2021-06-24,113
3087,6500,2021-07-24,113
3088,6500,2021-08-24,113
3089,6500,2021-09-24,113
3090,6500,2021-10-24,113
3091,6500,2021-11-24,113
3092,6500,2021-12-24,113
3093,5000,2020-12-16,78
3094,5000,2021-01-16,78
3095,5000,2021-02-16,78
3096,5000,2021-03-16,78
3097,6500,2021-08-29,78
3098,6500,2021-09-29,78
3099,6500,2021-10-29,78
3100,6500,2021-11-29,78
3101,5000,2020-05-25,78
3102,5000,2020-06-25,78
3103,5000,2020-07-25,78
3104,5000,2020-08-25,78
3105,5000,2021-04-20,78
3106,5000,2021-05-20,78
3107,5000,2021-06-20,78
3108,5000,2021-07-20,78
3109,5000,2021-08-20,78
3110,5000,2021-09-20,78
3111,5000,2021-10-20,78
3112,5000,2021-11-20,78
3113,5000,2021-12-20,78
3114,8000,2021-01-01,78
3115,8000,2021-01-02,78
3116,8000,2021-01-03,78
3117,8000,2021-01-04,78
3118,8000,2021-01-05,78
3119,8000,2021-01-06,78
3120,8000,2021-01-07,78
3121,8000,2021-01-08,78
3122,8000,2021-01-09,78
3123,8000,2021-01-10,78
3124,8000,2021-01-11,78
3125,8000,2021-01-12,78
3126,7000,2021-03-13,140
3127,7000,2021-04-13,140
3128,7000,2021-05-13,140
3129,7000,2021-06-13,140
3130,7000,2021-07-13,140
3131,7000,2021-08-13,140
3132,7000,2021-09-13,140
3133,7000,2021-10-13,140
3134,7000,2021-11-13,140
3135,7000,2021-12-13,140
3136,5000,2021-10-31,129
3137,5000,2021-11-30,129
3138,9500,2020-06-11,129
3139,9500,2020-06-12,129
3140,9500,2021-06-01,129
3141,9500,2021-06-02,129
3142,9500,2021-06-03,129
3143,9500,2021-06-04,129
3144,9500,2021-06-05,129
3145,9500,2021-06-06,129
3146,9500,2021-06-07,129
3147,9500,2021-06-08,129
3148,9500,2021-06-09,129
3149,9500,2021-06-10,129
3150,9500,2021-06-11,129
3151,9500,2021-06-12,129
3152,8500,2020-10-10,129
3153,8500,2020-10-11,129
3154,8500,2020-10-12,129
3155,8500,2021-10-01,129
3156,8500,2021-10-02,129
3157,8500,2021-10-03,129
3158,8500,2021-10-04,129
3159,8500,2021-10-05,129
3160,8500,2021-10-06,129
3161,8500,2021-10-07,129
3162,8500,2021-10-08,129
3163,8500,2021-10-09,129
3164,8500,2021-10-10,129
3165,9500,2020-06-17,129
3166,9500,2020-07-17,129
3167,4500,2021-10-03,129
3168,4500,2021-10-04,129
3169,4500,2021-10-05,129
3170,4500,2021-10-06,129
3171,4500,2021-10-07,129
3172,4500,2021-10-08,129
3173,4500,2021-10-09,129
3174,4500,2021-10-10,129
3175,4500,2021-10-11,129
3176,4500,2021-10-12,129
3177,5000,2021-03-14,129
3178,5000,2021-04-14,129
3179,5000,2021-05-14,129
3180,5000,2021-06-14,129
3181,5000,2021-07-14,129
3182,5000,2021-08-14,129
3183,5000,2021-09-14,129
3184,5000,2021-10-14,129
3185,5000,2021-11-14,129
3186,5000,2021-12-14,129
3187,5000,2020-11-16,129
3188,5000,2020-12-16,129
3189,5000,2021-01-16,129
3190,5000,2021-02-16,129
3191,5000,2021-03-16,129
3192,5000,2021-04-16,129
3193,5000,2021-05-16,129
3194,5000,2021-06-16,129
3195,5000,2021-07-16,129
3196,5000,2021-08-16,129
3197,5000,2021-09-16,129
3198,5000,2021-10-16,129
3199,5000,2021-11-16,129
3200,5000,2021-12-16,129
3201,8000,2021-10-23,129
3202,8000,2021-11-23,129
3203,8000,2021-12-23,129
3204,6500,2020-10-06,129
3205,6500,2020-10-07,129
3206,6500,2020-10-08,129
3207,6500,2020-10-09,129
3208,6500,2020-10-10,129
3209,6500,2020-10-11,129
3210,6500,2020-10-12,129
3211,6500,2021-10-01,129
3212,6500,2021-10-02,129
3213,6500,2021-10-03,129
3214,6500,2021-10-04,129
3215,6500,2021-10-05,129
3216,7000,2021-06-07,129
3217,7000,2021-06-08,129
3218,7000,2021-06-09,129
3219,7000,2021-06-10,129
3220,7000,2021-06-11,129
3221,7500,2021-05-09,129
3222,7500,2021-05-10,129
3223,7500,2021-05-11,129
3224,7500,2021-05-12,129
3225,6500,2021-06-26,129
3226,6500,2021-07-26,129
3227,6500,2021-08-26,129
3228,6500,2021-09-26,129
3229,6500,2021-10-26,129
3230,6500,2021-11-26,129
3231,6500,2021-12-26,129
3232,4000,2021-06-10,129
3233,4000,2021-06-11,129
3234,4000,2021-06-12,129
3235,5000,2021-04-07,129
3236,5000,2021-04-08,129
3237,5000,2021-04-09,129
3238,5000,2021-04-10,129
3239,5000,2021-04-11,129
3240,5000,2021-04-12,129
3241,5000,2020-08-14,129
3242,5000,2020-09-14,129
3243,5000,2020-10-14,129
3244,5000,2020-11-14,129
3245,5000,2020-12-14,129
3246,5000,2021-01-14,129
3247,5000,2021-02-14,129
3248,5000,2021-03-14,129
3249,5000,2021-04-14,129
3250,5000,2021-05-14,129
3251,5000,2021-06-14,129
3252,5000,2021-07-14,129
3253,5000,2021-08-14,129
3254,5000,2021-09-14,129
3255,5000,2021-10-14,129
3256,5000,2021-11-14,129
3257,5000,2021-12-14,129
3258,9500,2021-11-12,129
3259,3000,2021-07-19,129
3260,3000,2021-08-19,129
3261,3000,2021-09-19,129
3262,3000,2021-10-19,129
3263,3000,2021-11-19,129
3264,3000,2021-12-19,129
3265,6500,2020-01-07,130
3266,6500,2020-01-08,130
3267,6500,2020-01-09,130
3268,6500,2020-01-10,130
3269,6500,2020-01-11,130
3270,6500,2020-01-12,130
3271,6500,2021-01-01,130
3272,6500,2021-01-02,130
3273,6500,2021-01-03,130
3274,6500,2021-01-04,130
3275,6500,2021-01-05,130
3276,6500,2021-01-06,130
3277,6500,2021-01-07,130
3278,6500,2020-07-10,130
3279,6500,2020-07-11,130
3280,6500,2020-07-12,130
3281,6500,2021-07-01,130
3282,6500,2021-07-02,130
3283,6500,2021-07-03,130
3284,6500,2021-07-04,130
3285,6500,2021-07-05,130
3286,6500,2021-07-06,130
3287,6500,2021-07-07,130
3288,6500,2021-07-08,130
3289,6500,2021-07-09,130
3290,6500,2021-07-10,130
3291,6500,2021-07-11,130
3292,6500,2021-07-12,130
3293,5000,2020-07-20,130
3294,5000,2020-08-20,130
3295,5000,2020-09-20,130
3296,5000,2020-10-20,130
3297,5000,2020-11-20,130
3298,5000,2020-12-20,130
3299,5000,2021-01-20,130
3300,5000,2021-02-20,130
3301,5000,2021-03-20,130
3302,5000,2021-04-20,130
3303,5000,2021-05-20,130
3304,5000,2021-06-20,130
3305,5000,2021-07-20,130
3306,5000,2021-08-20,130
3307,5000,2021-09-20,130
3308,5000,2021-10-20,130
3309,5000,2021-11-20,130
3310,5000,2021-12-20,130
3311,5000,2020-08-20,130
3312,5000,2020-09-20,130
3313,5000,2020-10-20,130
3314,5000,2020-11-20,130
3315,5000,2020-12-20,130
3316,5000,2021-01-20,130
3317,5000,2021-02-20,130
3318,5000,2021-03-20,130
3319,5000,2021-04-20,130
3320,5000,2021-05-20,130
3321,5000,2021-06-20,130
3322,5000,2021-07-20,130
3323,5000,2021-08-20,130
3324,5000,2021-09-20,130
3325,5000,2021-10-20,130
3326,5000,2021-11-20,130
3327,5000,2021-12-20,130
3328,7000,2020-08-10,130
3329,7000,2020-08-11,130
3330,7000,2020-08-12,130
3331,7000,2021-08-01,130
3332,7000,2021-08-02,130
3333,7000,2021-08-03,130
3334,7000,2021-08-04,130
3335,7000,2021-08-05,130
3336,7000,2021-08-06,130
3337,7000,2021-08-07,130
3338,7000,2021-08-08,130
3339,7000,2021-08-09,130
3340,7000,2021-08-10,130
3341,7000,2021-08-11,130
3342,7000,2021-08-12,130
3343,7500,2020-12-18,135
3344,7500,2021-01-18,135
3345,7500,2021-02-18,135
3346,7500,2021-03-18,135
3347,7500,2021-04-18,135
3348,7500,2021-05-18,135
3349,7500,2021-06-18,135
3350,7500,2021-07-18,135
3351,7500,2021-08-18,135
3352,7500,2021-09-18,135
3353,7500,2021-10-18,135
3354,7500,2021-11-18,135
3355,7500,2021-12-18,135
3356,4500,2020-07-30,135
3357,4500,2020-08-30,135
3358,4500,2020-09-30,135
3359,4500,2020-10-30,135
3360,4500,2020-11-30,135
3361,4500,2020-12-30,135
3362,3500,2020-06-16,135
3363,3500,2020-07-16,135
3364,3500,2020-08-16,135
3365,3500,2020-09-16,135
3366,3500,2020-10-16,135
3367,3500,2020-11-16,135
3368,3500,2020-12-16,135
3369,3500,2021-01-16,135
3370,3500,2021-02-16,135
3371,3500,2021-03-16,135
3372,3500,2021-04-16,135
3373,3500,2021-05-16,135
3374,3500,2021-06-16,135
3375,3500,2021-07-16,135
3376,3500,2021-08-16,135
3377,3500,2021-09-16,135
3378,3500,2021-10-16,135
3379,3500,2021-11-16,135
3380,3500,2021-12-16,135
3381,6500,2021-10-31,135
3382,6500,2021-11-30,135
3383,5000,2020-11-26,95
3384,5000,2020-12-26,95
3385,5000,2021-01-26,95
3386,5000,2021-02-26,95
3387,5000,2021-03-26,95
3388,5000,2021-04-26,95
3389,5000,2021-05-26,95
3390,5000,2021-06-26,95
3391,5000,2021-07-26,95
3392,5000,2021-08-26,95
3393,5000,2021-09-26,95
3394,5000,2021-10-26,95
3395,5000,2021-11-26,95
3396,5000,2021-12-26,95
3397,5000,2021-01-03,132
3398,5000,2021-01-04,132
3399,5000,2021-01-05,132
3400,5000,2021-01-06,132
3401,5000,2021-01-07,132
3402,5000,2021-01-08,132
3403,5000,2021-01-09,132
3404,5000,2021-01-10,132
3405,5000,2021-01-11,132
3406,5000,2021-01-12,132
3407,5000,2021-03-11,132
3408,5000,2021-03-12,132
3409,5000,2020-10-24,94
3410,5000,2020-11-24,94
3411,5000,2021-04-18,94
3412,5000,2021-05-18,94
3413,5000,2021-06-18,94
3414,5000,2021-07-18,94
3415,5000,2021-08-18,94
3416,5000,2021-09-18,94
3417,5000,2021-10-18,94
3418,5000,2021-11-18,94
3419,5000,2021-12-18,94
3420,5000,2021-01-28,94
3421,5000,2021-02-28,94
3422,5000,2021-03-28,94
3423,5000,2021-04-28,94
3424,4000,2021-09-27,94
3425,4000,2021-10-27,94
3426,4000,2021-11-27,94
3427,4000,2021-12-27,94
3428,5000,2021-09-19,76
3429,5000,2021-10-19,76
3430,5000,2021-11-19,76
3431,5000,2021-12-19,76
3432,7000,2020-06-21,76
